time,Phisaved,Thetasaved,Psisaved
196.53, 22.5957, -19.0012, -0.16359
196.54, 22.3391, -19.2635, -0.140768
196.55, 22.0832, -19.5219, -0.11729
196.56, 21.8256, -19.7799, -0.0931416
196.57, 21.5645, -20.036, -0.0706592
196.58, 21.2993, -20.2892, -0.0489948
196.59, 21.0341, -20.5381, -0.026269
196.6, 20.7658, -20.7808, -0.00471485
196.61, 20.4918, -21.0221, 0.0187672
196.62, 20.2163, -21.2613, 0.0424577
196.63, 19.9363, -21.4947, 0.0671776
196.64, 19.6555, -21.7251, 0.0859714
196.65, 19.3747, -21.9534, 0.106309
196.66, 19.0895, -22.1788, 0.128957
196.67, 18.7995, -22.4007, 0.153823
196.68, 18.5083, -22.6199, 0.176715
196.69, 18.2141, -22.8316, 0.198637
196.7, 17.9188, -23.0427, 0.220228
196.71, 17.6228, -23.2481, 0.243797
196.72, 17.3271, -23.4486, 0.262341
196.73, 17.0248, -23.6459, 0.281762
196.74, 16.7224, -23.8409, 0.305409
196.75, 16.418, -24.0297, 0.325881
196.76, 16.1069, -24.2159, 0.348594
196.77, 15.7998, -24.402, 0.36975
196.78, 15.4883, -24.5772, 0.386759
196.79, 15.1818, -24.7508, 0.403925
